Serial Number,Tweets,Subjectivity,Polarity,Analysis
1150,"""Reservoir Forest Hill Divide""

c. 1906

Written on back: ""Morning Star Reservoir taken 1906""

Tahoe National Fores… ",0.0,0.0,Neutral
1151,"We can't end this pandemic without quick, equitable distribution of the CovidVaccine, and states need help from Co… ",0.5,0.3333333333333333,Positive
1152,Montreal’s new vaccine manufacturing plant will likely only be ready to start producing vaccines several months in… ,0.5909090909090909,0.06727272727272728,Positive
1153,"WATCH 💉 Analysis of Ireland’s COVID-19 vaccination targets and where we currently stand

 crunches the… ",0.4,0.0,Neutral
1154,"I took Moms❤ to get her CovidVaccine today👏🏿. A bit of paperwork, but otherwise it was smooth sailing. Round 2 in… ",0.45,0.1,Positive
1155,_ heard from 40 Black &amp; minorotised people this week on how they were feeling about the CovidVaccine. T… ,0.43333333333333335,-0.16666666666666666,Negative
1156,"Frontline healthcare workers have been vaccinated in Sindh .
vaccine vaccines COVID CovidVaccineForPakistan… ",0.0,0.0,Neutral
1157,Just got the CovidVaccine 🥴,0.0,0.0,Neutral
1158,I’m wondering which superpower I’ll get 🤔 I can already feel the power of science going thru my veins 💉… ,0.0,0.0,Neutral
1159,Fantastic resource. Well done . I’m sure these can be utilised up and down the country.… ,0.6925925925925925,0.24814814814814815,Positive
1160," Does dying count as a side-effect? Genuine question because reports of many in the last two weeks.

CovidVaccine",0.35555555555555557,0.3,Positive
1161,"When the Arab countries finally saw the size of American fortunes, whatever it is... 
Peace was the better… ",0.5,0.0,Neutral
1162,"Sure seems like they could vaccinate Chicago teachers faster with this stockpile:   CovidVaccine CPSCTU 

",0.8888888888888888,0.5,Positive
1163, So protecting LGBTQ rights &gt; Protecting diplomats by getting them the CovidVaccine ...,0.0,0.0,Neutral
1164,"
cdnpoli
Canada
CovidVaccine

Annamie, be a better politician. Canada contributed $440-million to a… ",0.5,0.5,Positive
1165,"Looking for a COVID Vaccine? Check out the Southern Tier Regional Advisory Task Force Dashboard, with quick links a… ",0.25,0.16666666666666666,Positive
1166,"Huge thanks 😁 to  for presenting in UWLSC515 on health conspiracies, misinformation &amp; disinformation su… ",0.55,0.30000000000000004,Positive
1167, You know what it was! SNP saw CovidVaccine rollout as opportunity to perhaps make UK membership… ,0.0,0.0,Neutral
1168,“People should not take a painkiller as a preventive measure before getting a vaccine unless a doctor has told them… ,0.0,0.0,Neutral
1169,My mami and papi got their first dose of the vaccine yesterday at Dodger Stadium!!! It only took us a little under… ,0.611111111111111,0.10026041666666667,Positive
1170,"Great example set by  for others
.
The anti vaccine scurrilous propaganda being put out is dangerous and h… ",0.5833333333333334,0.03333333333333336,Positive
1171,bbcnews those no shows should be going to the back of the line then. Others are waiting and indeed want the… ,0.0,0.0,Neutral
1172,"Did you have a strong reaction to your second COVIDvaccine? Here's why. 
",0.36666666666666664,0.21666666666666665,Positive
1173," is a pretty useless website for CovidVaccine  appts. Fill out the form, tell it where you… ",0.6,-0.125,Negative
1174,second best news of 2021 is that  is playing live Cricket series between INDvENG &amp; just in case anyon… ,0.26666666666666666,0.37878787878787873,Positive
1175,Beware of scams asking for you to pay for the COVID-19 vaccine.  They are FREE. CovidVaccine COVID COVID19Vic… ,0.8,0.4,Positive
1176,Africa may take years to access enough vaccines. Experts argue that at least 60% of Africa’s 1.3 billion people sh… ,0.45,-0.15,Negative
1177,WearAMask prevent asymptomatic spread CovidVaccine ,0.0,0.0,Neutral
1178,"Me 24 hours after my second COVID vaccine: my whole body hurts 
My husband: So would you say you have... the fauci… ",0.2,0.1,Positive
1179,Dr Penny Atkinson answers some of the common questions on covidvaccine  ⁦⁩  ⁦⁩ nhs ⁦… ,0.5,-0.3,Negative
1180,I got my vaccination invitation today COVID CovidVaccine covid19 coronavirus,0.0,0.0,Neutral
1181,Happiest of birthdays!! What a great way to celebrate!!    CovidVaccine… ,0.75,1.0,Positive
1182,"hey scitwitter medtwitter, does anyone have approachable info to refute absurd antivax false info (about… ",0.8,-0.45000000000000007,Negative
1183,WATCH The Government is facing fresh questions about the implications of the latest health advice on Ireland’s COV… ,0.7,0.4,Positive
1184,Great article with very valid points. I do hope that cancer patients can be given priority for CovidVaccine soon.… ,0.525,0.5,Positive
1185,"CVS says beginning next week, it will start distributing the CovidVaccine at 7 locations across the state to those… ",0.0,0.0,Neutral
1186,Don't blame Black people for not getting COVIDvaccine. We live in Healthcare Deserts. The most important component… ,0.6083333333333334,0.21742424242424244,Positive
1187,Insightful analysis by  of global covidvaccine access and equity. My  colleague … ,0.0,0.0,Neutral
1188,We are delighted that BBC’s  came to get his CovidVaccine at our Vaccination Centre  ear… ,0.7,0.7,Positive
1189,"2/2 people like me who, at any day or time(at really short notice as I’m not going anywhere)would happily nip to my… ",0.65,0.4,Positive
1190,"1/2 An open question that welcomes responses, but I’ve heard that at CovidVaccine centres across the UK, if someon… ",0.5,0.0,Neutral
1191,Qu should IVF clinics offer the COVIDvaccine prior to treatment? VaccineIVF Sigal Klipstein  - we would love… ,0.0,0.0,Neutral
1192,Another shot that destroys a nurse’s life. These stories are becoming common and the worst hasn’t even hit yet. The… ,0.7833333333333333,-0.2833333333333333,Negative
1193,Covid19 vaccine second dose and side effects | Carlo&amp;Seb Vlog  via  covid19 CovidVaccine,0.0,0.0,Neutral
1194,"Nailed my final CovidVaccine shot. 
StoptheSpread SinkCOVID ",1.0,0.0,Neutral
1195,If you're 65+ have you made your plan to get the CovidVaccine? It's the only way DisabledAmericans who are… ,1.0,0.0,Neutral
1196,"Israeli hospital found CovidVaccine with 96% success  
",0.0,0.3,Positive
1197,"Meet Ivor, 74, and Fay, 79. They were both pleased to have their CovidVaccine at our new vaccination centre in Bur… ",0.7272727272727273,0.3181818181818182,Positive
1198,"So they think us mixing the vaccines together, 1 dose astra and 1 dose Pfizer, should be fine YET you take your pup… ",0.5,0.4166666666666667,Positive
1199,Great message about the CovidVaccine 💉 from a 🏀 legend! ,0.75,1.0,Positive
1200,Glad I was able to get my CovidVaccine today. Kinda perfect timing bc I get to take a covid related day off from w… ,0.75625,0.5,Positive
1201,_Bayliss The consequences of poor journalism. Why should frontline key workers suffer abuse because a journal… ,0.8,-0.2,Negative
1202, Great Q&amp;A. Would love to see certain chronic conditions prioritized once this population eligible for… ,0.6404761904761905,0.5047619047619047,Positive
1203,  _NHS  _uk    _psyc … ,0.0,0.0,Neutral
1204, Madurai Bench of MadrasHC asked the Special Govt Pleader whether the postmortem examination of the sa… ,0.5714285714285714,0.35714285714285715,Positive
1205,I received my COVID vaccine today. The future looks brighter and I feel quite emotional! May crack open a bottle of… ,0.425,0.0,Neutral
1206,Take a selfie with your card and post it on . There is no way you can lose all evidence of getting your s… ,0.0,0.0,Neutral
1207,"Got my second dose today!!
COVIDVaccination GetVaccinated CovidVaccine COVID19",0.0,0.0,Neutral
1208,"🟣🟢🟡MardiGras D-1⃣2⃣
And the trip goes on...
Wanna get your shot from DollyParton?
Go to St. Charles &amp; Dufossat an… ",0.0,0.0,Neutral
1209," can you please ask the Dr about pregnancy, whether trying, planning or currently pregnant, do we hav… ",0.5,0.3333333333333333,Positive
1210,2) What did health secretary Matt Hancock admit he was influenced by when preparing the CovidVaccine rollout?,0.0,0.0,Neutral
1211,"Data and analysis thanks to Kaiser Family Foundation.
 

CovidVaccine
CoronaVirus
Healthcare 
Covid",0.2,0.2,Positive
1212,Had my first COVID Vaccine after placement today ... very grateful  🙌🏽 CovidVaccine COVIDVaccination nhs ,0.31666666666666665,0.225,Positive
1213,"This ThankYouThursday, meet Ash and Pamela, two of the fantastic volunteers who helped to welcome and care for peo… ",0.9,0.6000000000000001,Positive
1214,"To any out there considering refusing to get a CovidVaccine, please remember that every year, millions get Flu Sho… ",0.0,0.0,Neutral
1215,Qu would antibodies produced by COVIDvaccine be passed though breast milk and be a benefit to child VaccineIVF Si… ,0.0,0.0,Neutral
1216,"@_khalif_cares
_xx


_
Please Like
Retweet
Spread the word today
Spread hope… ",0.0,0.0,Neutral
1217, VXL or VXLLF Vaxil Bio brings some great info on COVID19 and is also a potential World He… ,0.875,0.4,Positive
1218,“Equality does not just happen. The history of the world tells us that. This is clearly also true for vaccine distr… ,0.5166666666666666,0.225,Positive
1219,I got my first jab! CovidVaccine,0.3333333333333333,0.3125,Positive
1220,"I T S  N O T  A  V A C C I N E 💉☠️
CovidVaccine",0.0,0.0,Neutral
1221,A person isn’t immune from covid19 immediately after receiving the covidvaccine.  infectious dise… ,0.0,0.0,Neutral
1222,. I received my Moderna vaccine at the San Fernando location. It has been 30 days now and I've recei… ,0.0,0.0,Neutral
1223,"We “rap up” 🎤 your questions about the Covid vaccine &amp; share our personal “opinions and experiences”. And, yes we d… ",0.3,0.0,Neutral
1224,Great news! science CovidVaccine ,0.75,1.0,Positive
1225,"From our Collection: Women's Blouse

c. 1910

White cotton with lace inserts and embroidery.

thursdayvibes… ",0.0,0.0,Neutral
1226,Braemar has two vaccination centres. Must be a big place.   CovidVaccine ,0.1,0.0,Neutral
1227,"Got my First COVID-19 Vaccination today.
Thanks to the Government for providing the Vaccination.
Proud to be part o… ",0.5111111111111111,0.4166666666666667,Positive
1228,We are preparing to start COVID-19 vaccinations by end of February or March because we are going to get 3.5 million… ,0.0,0.0,Neutral
1229, This. High risk &amp; can’t get. I have healthy 19 yo classmates who openly admit they jumped the line a… ,0.5133333333333333,0.22,Positive
1230,Thanks to  and  for rolling with us today! CovidVaccine COVID19 ,0.2,0.25,Positive
1231,"There could be someone sat desperately waiting for an appointment who could be given the slot you can’t make. 

If… ",1.0,-0.6,Negative
1232,Hey people being in healthcare I got my vaccines! Please get yours too!! COVID19 COVID CovidVaccine,0.0,0.0,Neutral
1233,"To post or not to post, that is the question. Should people post about getting the CovidVaccine on social media? T… ",0.06666666666666667,0.03333333333333333,Positive
1234,"CovidVaccine

Delhi starts vaccinating frontline workers 

Civil defence staff express relief on getting vaccinate… ",0.0,0.0,Neutral
1235,"For a state that has so many tech companies and Amazon with its HQ, I am stunned that the state is not taking their… ",0.5,0.5,Positive
1236,"🔸Do not portray those who serve people as traitors in people’s minds, Namaki
🔸98 members of regime's Medical Counci… ",0.0,0.0,Neutral
1237, see all top 4 category groups done by middle of the month!!! You’re having a laugh..I’m category 2 and sti… ,0.25,0.25,Positive
1238,"!! COVID VACCINATION DOES NOT STOP TRANSMISSION !!

I made this video to try explain to friends\family\work-colleag… ",0.0,0.0,Neutral
1239,So delighted all our _uk MiltonKeynes volunteers have been invited for CovidVaccine by  -… ,0.7,0.7,Positive
1240,"""One shot I won't block."" Great slogan from  Hall-of-Fame shot blocker. CovidVaccine ",0.75,0.8,Positive
1241,UK has now passed 20% of adults vaccinated. Currently projected to hit 20m by 25th February &amp; 37m on 4th April when… ,0.4,0.0,Neutral
1242,"As we've reported, some CovidVaccine eligible people are still waiting for their turn to receive the shot, while o… ",0.0,0.0,Neutral
1243,"KGNS reports how Laredo, Texas is using BLUMED MedicalShelters to treat patients infected with COVID19 as the… ",0.0,0.0,Neutral
1244,BIG day tomorrow both my parents have their COVID-19 vaccine I’ve never been so excited in all my life protected l… ,0.425,0.1875,Positive
